date,id,tweet
2022-05-29 09:39:12+00:00,1530846206502391809,pusing + takut bngt besok uas tatap muka lagi untuk yg pertama kalinya. mana soalnya esai semua😭😭
2022-05-29 09:35:08+00:00,1530845185940131840,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/dKVkFzMtdr Puan Peduli Wong Cilik"
2022-05-29 09:34:15+00:00,1530844962840903681,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/68js7ZPuV4 Puan Peduli Wong Cilik"
2022-05-29 09:17:46+00:00,1530840813936119808,"pandemi akan berlalu
Tatap muka dan bersalaman diperbolehkan
Ini waktu yang tepat menumpahkan rindu
yang sekian tahun terpendam di kalbu 
di Istora Senayan kita akan berjumpa
Menyalakan api kerinduan yang tertahan

#Milad20PKS
#Milad20PKS
#Milad20PKS https://t.co/aKK7h5OBBm"
2022-05-29 09:12:20+00:00,1530839445892902913,"@77damienn aku suka besar boleh tatap muka bias, zoom tiap inci 😅🙀🙀🙀🤙🏻🤙🏻🤙🏻🤙🏻"
2022-05-29 09:03:58+00:00,1530837339714355200,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/VEWalG6UrP Puan Peduli Wong Cilik"
2022-05-29 08:38:25+00:00,1530830910035476480,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/tf1M5Y264F Puan Peduli Wong Cilik"
2022-05-29 08:31:37+00:00,1530829198553583617,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/1mH4t0Xcru Puan Peduli Wong Cilik"
2022-05-29 08:22:52+00:00,1530827000361156609,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/4fTdzCZ7jv Puan Peduli Wong Cilik"
2022-05-29 08:17:09+00:00,1530825560154570753,"Lebih suka dan lebih bisa nulis dari pada ngomong itu poin yg sangat penting buatku jg sih. Aku sampe pernah lagi berantem tatap muka (BTM wkwkwk) yg panas bgt, malah minta waktu buat nulis argumentasiku dulu karena kesulitan buat ngomong wkwkkwkwkwkwk yaampun what a weirdo🥲"
2022-05-29 08:04:04+00:00,1530822267390730240,Kegiatan dilaksanakan oleh Pembimbing Kemasyarakatan dan Calon Pembimbing Kemasyarakatan Bapas Jaksel secara tatap muka langsung bertempat di Kejaksaan Negeri Jakarta Selatan. Pelaksanaan pendampingan ini merupakan tindak lanjut dari Surat Permohonan dari
2022-05-29 07:58:11+00:00,1530820787690938369,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/HEMXy3mxex Puan Peduli Wong Cilik"
2022-05-29 07:56:51+00:00,1530820450694987776,"Kini, pandemi akan berlalu

Tatap muka dan bersalaman diperbolehkan

Ini waktu yang tepat menumpahkan rindu

yang sekian tahun terpendam di kalbu

https://t.co/ugvLbARtFN

#Milad20PKS"
2022-05-29 07:56:46+00:00,1530820431963254784,"Kini, pandemi akan berlalu

Tatap muka dan bersalaman diperbolehkan

Ini waktu yang tepat menumpahkan rindu

yang sekian tahun terpendam di kalbu

https://t.co/bOk9o61oNd

#Milad20PKS"
2022-05-29 07:56:42+00:00,1530820412833034240,"Kini, pandemi akan berlalu

Tatap muka dan bersalaman diperbolehkan

Ini waktu yang tepat menumpahkan rindu

yang sekian tahun terpendam di kalbu

https://t.co/QUjnRQcx3H

#Milad20PKS"
2022-05-29 07:50:58+00:00,1530818970898792448,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/fDHbC9MSWk Puan Peduli Wong Cilik"
2022-05-29 07:47:38+00:00,1530818132348407808,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/7ULc59NRSt Puan Peduli Wong Cilik"
2022-05-29 07:38:56+00:00,1530815942128566272,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/cf3Xd5hAou Puan Peduli Wong Cilik"
2022-05-29 07:28:21+00:00,1530813276996894721,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/0Pzyi8G4xA Puan Peduli Wong Cilik"
2022-05-29 07:17:37+00:00,1530810579921018881,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/z3Y8dATn0w Puan Peduli Wong Cilik"
2022-05-29 07:16:43+00:00,1530810350890733568,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/CE7fgagugs Puan Peduli Wong Cilik"
2022-05-29 07:13:25+00:00,1530809520523386880,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/IUC2RoBDP9 Puan Peduli Wong Cilik"
2022-05-29 06:27:31+00:00,1530797968864923648,@Kanemdoto @MelodeIine @Milyatte Lu tatap nih muka gw muka muka yang demen tete gak menurut lu
2022-05-29 06:20:08+00:00,1530796109626748928,"ADUH BENTAR. Ga jadi bete. Soalnya dpn bangku gue ada laptop di tempelin foto Haechan. Alias berasa di tatap Haechan. Ya Allah lupakan pala kegencet helm bpk ojek! Lupakan peduli lindungi yg hrs update.
Muka Haechan menyembuhkan semuanya! Makasi mba mba depan bangku KRL ku"
2022-05-29 06:09:56+00:00,1530793543307960320,"Udah Tiga kali disurvey kok tapi belum diundang Tatap Muka Yah!
Katanya unit transmover Banyak"
2022-05-29 05:00:00+00:00,1530775944348286977,"Assalamualaikum BMers!
Belanja jadi terasa dekat kalau bayarnya pakai Muamalat QRIS TTM (tanpa tatap muka). Tinggal unduh QR code yang dikirim oleh penjual, lalu unggah ke aplikasi #MuamalatDIN kamu, beres deh! Unduh juga Muamalat DIN melalui PlayStore &amp; App Store.

#QRISTTM https://t.co/gVAylB25fw"
2022-05-29 04:52:03+00:00,1530773944722071552,Giat Bhabinkamtibmas Aiptu Nurdin Nst melaksanakan giat sambang dan tatap muka dengan warga masyarakat sekaligus menyampaikan pesan-pesan kamtibmas serta menghimbau untuk tetap menjaga kerukunan antar sesama warga masyarakat agar tercipta nya sitkamtibmas aman dan kondusif. https://t.co/CBMxLOqzMK
2022-05-29 04:46:20+00:00,1530772505224355841,Giat Bhabinkamtibmas Kelurahan Hinai Kiri Aipda Ahmad Irwan melaksankan giat sambang dan tatap muka dengan warga masyarakat Kel Hinai Kiri an Bapak Satimin sekaligus menyampaikan pesan-pesan kamtibmas. Situasi aman kondusif. https://t.co/6PCkQgAHv0
2022-05-29 04:38:18+00:00,1530770483905343491,"@Ameliaamel69 Ssshhhh uhhhh tubuhku menggeliat kejang stelah memuntahkan pejuh di dalam mulut amell sshhh uuuhhh,..berdenyut pelan kontolku di dalam mulut amell aahhh shhiittt, tatap muka amel sedang menikmati pejuh kental dari kontolku ssshhh uhhhh fucckkk aaahhhh.."
2022-05-29 04:09:23+00:00,1530763208448802818,"Gol. A: gak suka menulis pesan panjang-panjang, lebih suka tatap muka kalo ngomong."
2022-05-29 04:09:16+00:00,1530763180007428096,"Tatap Muka dengan Jajaran Pemkab Selayar, Begini Harapan Pangdam XIV Hasanuddin – KEPULAUAN SELAYAR, https://t.co/j3vMMGYJFr – Panglima Kodam (Pangdam) XIV H... https://t.co/Tp5aEpUBk3 https://t.co/h8rhtnJycC"
2022-05-29 03:51:07+00:00,1530758612447989760,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/ZpxyriNdp6 #APBN2023UntukRakyat Puan Solusi Bangsa"
2022-05-29 03:40:01+00:00,1530755817930215425,"[Ahli K3 Umum - Surabaya] Pelatihan Ahli K3 Umum Sertifikasi KEMNAKER RI kelas tatap muka hadir kembali, 30 Mei - 11 Juni 2022 - di Hotel Amaris Darmo Surabaya 

Masih galau?
Konsultasi sama Admin kita yuk:
0811117221 

https://t.co/fpXvZOrqdD https://t.co/7fL3nRPG3x"
2022-05-29 03:31:52+00:00,1530753767779729408,"keknya gua harus farming duit lebih banyak buat beli setelan untuk tatap muka🤢
resiko cm punya kaos dan beli kaos mulu🤕"
2022-05-29 03:31:02+00:00,1530753555509878784,"@skyflyaways @armyfess_ Masa ia kamu tidak merindukan seseorang yang pernah buat lu merasa bahagia.senyum sendiri dan maupun sedih dikala mereka jarang kasi kabar.dan itu org hanya kamu padang lewat layar Tampa tatap muka ,maka dari itu disebut org yang mungkin kamu atau dia yang tidak kamu kenal."
2022-05-29 03:28:18+00:00,1530752866893242368,"@MprAldo @aniesbaswedan Coba tatap muka langsung be,,,untuk mepertanyakan hal itu,,,tapi yg saya tau semua saat vandemi datang,,mungkin ikhtiar saja,,kalo di paksasih gak juga,,,nene hingga kini gak vaksin pisangan jatinegara."
2022-05-29 03:23:42+00:00,1530751710741684224,"Halo #SahabatTangguh! Sebelum masuk ke inti kegiatan, rangkaian perhelatan GPDRR ke-7 dimulai dengan pertemuan awal atau prepatory day yang menggabungkan elemen pertemuan tatap muka dan jarak jauh.

📷 : Humas BNPB - Danung Arifin

#GPDRR2022 #FromRiskToResilience https://t.co/s2jY7vnDoE"
2022-05-29 03:15:09+00:00,1530749560766619649,@amirhusin Ga enak klo ga tatap muka Mir. 😂
2022-05-29 03:02:56+00:00,1530746486275084289,ujiannya tatap muka 😷😷😷😷
2022-05-29 02:52:30+00:00,1530743860842106881,"Jakarta - Monitoring Pengecekan Kesiapan Lapas/Rutan Untuk Kunjungan Tatap Muka Keluarga WBP di Rutan Kelas I Pondok Bambu (27/5) 
#kanwilkemenkumhamdki
#kanwilkumhamdki https://t.co/LvP8Ux3whl"
2022-05-29 02:50:35+00:00,1530743375531372545,"Gue lagi gendutan😅 ntar diet sm wo lagi deh pas libur semester, supaya semester depan tatap muka dah langsing hohoho"
2022-05-29 02:35:12+00:00,1530739505740754947,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/pWsw1mLqsX #FestivalKopiTanahAir Puan Peduli Petani"
2022-05-29 02:30:00+00:00,1530738195364716545,"Sejumlah petugas pemadam kebakaran melakukan disinfeksi di sebuah sekolah di Distrik Putuo, Shanghai, Tiongkok timur, Jumat (27/5). Penyemprotan disinfektan dilakukan di berbagai sekolah di Shanghai sebelum pembelajaran tatap muka (PTM) dimulai kembali https://t.co/Gl9Jzqlfki https://t.co/gHqDWWf47a"
2022-05-29 02:10:17+00:00,1530733233671139328,"@schfess Keduanya relatif,, selama bisa belajar dibuat jadi ringan Dan menyenangkan, 😊
Bisa coba tambah sumber belajar kamu dengan Bimbel Ruangguru ya,,
Ada yang online Dan offline tatap muka langsung...
Cus cek Profil 😊"
2022-05-29 01:58:58+00:00,1530730386342518787,"(cont.) Wang Seojin, 

""Seojin-a. ada yang ingin kau tambahkan?"" ujarnya dengan menyerahkan secarik kertas yang sejak tadi ia tatap dengan air muka yang serius. 

@ghc_yoon"
2022-05-29 01:57:38+00:00,1530730052077355008,"Lebih parah lagi, semasa negeri ini di landa pandemi covid-19 tahun 2020-2021, tetapi SPJ Dana BOS Sekolah lengkap seperti belajar normal tatap muka, pada sekolah diliburkan, bingung kita melihat kinerja Inspektorat, BPK dan auditor lainnya @InspektoratJAK @BPKPgoid @bpkri https://t.co/Vd1RwWN2Vf"
2022-05-29 01:53:38+00:00,1530729046694166529,"Dari layar ke tatap muka ✈️, memang gag ada yang ngegantiin pertemua tatap muka langsung sama pendidik https://t.co/rw5ordeRXI di Kalimantan Selatan yang semangatnya 🔥🔥🔥 gag ada abisnya #belajarid #gmt https://t.co/NHJzDyBjb0"
2022-05-29 01:47:53+00:00,1530727597251760129,"Setiap kali mc tatap muka dengan ml, pasti kebayang banget pengen bilang ""i love you"". Setidaknya dia pengen ngucap itu sekali seumur hidup."
2022-05-29 01:46:32+00:00,1530727256418418689,"Menteri BUMN @erickthohir mlkkn bny keg slma berada di Amerika Serikat, slh satunya adl menggelar pertemuan tatap muka &amp; berbagi cerita dg para mahasiswa Indonesia yg sdg mengenyam pendidikan di kampus ternama MIT
 https://t.co/SV33Y3vRky
#BangkitBersamaET https://t.co/C8U7heSCE4"
2022-05-29 01:29:57+00:00,1530723083811966977,"@subschfess Seru abis si kata gua mah. Kelas gua da best pokoknya. 
Abis bdr di rumah 2 tahun, pas tatap muka di kelas 12 gila abis. Apalagi ditemenin tugas praktek akhir, gak sangka gua punya temen se baik, se care, sama se sportif itu woy.
Kalo diinget jd pengen balik lagi:')"
2022-05-29 00:16:53+00:00,1530704697774194688,"Habis hapus hapusin screen shoot buku tema buat tugas anak-anak jaman daring kemarin langsung ngerasa bersyukur bgt sekarang udh bisa tatap muka full anak, setiap hari, walaupun jamnya ga full kayak sebelum pandemi. Tapi tetep bersyukur bgt🥲"
2022-05-28 23:23:21+00:00,1530691224604053505,"Pembuat kurikulum janganlah setengah hati. Tolong jelaskan knpa tdk bimtek? Krn itu sangat perlu. Pelatihan mandiri tentu pakai kuota. Apakah ada anggaran dananya?
Lebih mengena tatap muka tuk hal yg baru https://t.co/a0wnZWQfOb"
2022-05-28 22:41:23+00:00,1530680661471657986,@treasuremenfess Gimana ya rasanya jadi idol tapi sekolah tatap muka gitu? Apakah rasanya awkward atau kek biasa aja? Apakah bakalan terkenal juga di sekolah atau sama aja kyk murid biasa? Yg tau boleh reply ya guys
2022-05-28 21:51:04+00:00,1530668001686540290,"#KawanPajak masih bisa ke kantor pajak.

Minggu ini merupakan minggu terakhir layanan tatap muka di seluruh kantor pajak sebelum libur panjang lebaran. #KawanPajak masih bisa memanfaatkan layanan tatap muka sampai dengan 28 April 2022. 

🥰😍🐱

-Sebuah Utas- https://t.co/ZaCQosGXzg"
2022-05-28 21:48:39+00:00,1530667391113625600,"Hi, #KawanPajak

Sehubungan dengan libur dan cuti bersama Idulfitri 1443H, pelayanan tatap muka di kantor pajak dan layanan @kring_pajak akan beroperasi sampai dengan 28 April 2022.

-Sebuah Utas https://t.co/v9ibPrzjwW"
2022-05-28 20:47:41+00:00,1530652048718372865,"Oke skip. Lanjut ke konflik pertama. Kisah remaja gue yg tadinya baik² aja, akhirnya berantakan karena 1 pria yg sampai sekarang gw masih harus tatap muka sm dia. Ya, pria ini adalah sepupu gw."
2022-05-28 18:16:03+00:00,1530613889225744384,maksudnya kaya gua udah lulus gituuuu jadi bakal jarang ketemu tatap muka face to face
2022-05-28 18:05:27+00:00,1530611221627428864,@pempekloml aku kl deeptalk ato berantem gini lsg offline alias live tatap muka lsg apa kgk ngeri rasanya lg berdiri di ujung genteng gw
2022-05-28 17:55:02+00:00,1530608602565984256,ptn! kasih tau channel YouTube terbaik untuk belajar bahasa Inggris dong. aku kelas 8 nanti mau Pat secara tatap muka dan aku gak bisa bahasa Inggris :(
2022-05-28 17:44:12+00:00,1530605875240390659,"baru dikasih tau teman kalau senin udah tatap muka, brooo i want to stay in jogja more longerr :"")))"
2022-05-28 16:50:59+00:00,1530592480739348480,"@BambangBp7 Pak Bambang bisa kontak 085600849008 (Hadiyati) via WA.

Sesi ini one one one, jadi tatap muka secara langsung Pak, berdurasi 3x sesi."
2022-05-28 16:36:18+00:00,1530588787520049153,"@Hongjoonx @Homebodies @WESHOULDSTAY Congratulations for ATEEZ! Pasti ambience-nya seru banget, ya? Setelah pandemi akhirnya bisa juga ketemu fans tatap muka. Happy for you! Kalau aku, mungkin favorit momen di tahun ini (sementara) bisa comeback sukses dengan lagu TOMBOY setelah setahun hiatus. 🥹"
2022-05-28 16:28:46+00:00,1530586892068339712,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/4XqBapjcof #FestivalKopiTanahAir Puan Peduli Petani"
2022-05-28 16:26:39+00:00,1530586358275747841,@utfess Kalo absen gini buat tuton aja ga sih? Yg tatap muka ngga kan yaa?
2022-05-28 16:21:45+00:00,1530585126291517441,Pecahnya pandemik covid di bukan februari 2020 membuat segala aktivitas terbatas sampai wisuda yang awalnya di adakan tatap muka kini menjadi online saat bulan Maret 2020 yang memaksa aku untuk mencoba pulang kampung dan membantu orang rumah.
2022-05-28 16:15:22+00:00,1530583519054815232,"Panwaslih Pidie Jaya adakan pertemuan tatap muka dengan forum Keuchik kecamatan Se-Kabupaten Pidie Jaya pada kegiatan ""Sosialisasi Pengawasan Pemilu Partisipatif dengan Aparatur Gampong/Desa. Jumat (27/05/2022). https://t.co/mGQF7JcWLL"
2022-05-28 15:48:50+00:00,1530576843731918848,@huaecan 😭 Tatap baik-baik muka jomblo ini. https://t.co/cSQGMO1oJr
2022-05-28 15:42:26+00:00,1530575229621178368,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/51onjLDBtI #FestivalKopiTanahAir Puan Peduli Petani"
2022-05-28 15:34:26+00:00,1530573218201088001,"haha anjrit cokkk, semenjak sekolah sm kuliahan udh masuk full tatap muka solo jd macettt anjirrr, baru kali ini malem minggu semacet ini cokk😭, td niatnya mau ke pasar malem kan, kirain ga macet, ternyata pas baru masuk gerbang kraton udh macetnya dr situ😭 dan akhirnya nyerah"
2022-05-28 15:15:20+00:00,1530568410941517825,"@196jt_ jatuh cinta kok sama suara, minimal tatap muka langsung lah"
2022-05-28 15:12:54+00:00,1530567797193195520,"Menteri BUMN Erick Thohir melakukan banyak kegiatan selama berada di Amerika Serikat.
Salah satunya adalah menggelar pertemuan tatap muka dan berbagi cerita dengan para mahasiswa Indonesia yang sedang mengenyam pendidikan di kampus ternama MIT
#BangkitBersamaET https://t.co/N92qa05Oyf"
2022-05-28 15:04:30+00:00,1530565683297538048,@7VioletMars Persebaran di sisi lain juga lebih mudah soalnya kehidupan sosial kampung melibatkan tatap muka setiap hari ya.
2022-05-28 15:02:40+00:00,1530565222615773184,@gentsemane kapan y diajak tatap muka sama user gentsemane kyaaa &gt;_&lt;
2022-05-28 14:43:28+00:00,1530560393374060546,"@ImeLubis @Prambors Mgkn buat yg ga tau, siaran itu ga gampang. Siaran itu bukan cm ngoceh² ga jelas. Siaran tu pake mikir. Butuh skill berbicara tanpa tatap muka dg lawan bicara, tp hrs bs meyakinkan org yg dgr dan bs bikin org betah dgrin. Butuh jam terbang. Bukan cm bim sala bim"
2022-05-28 14:38:11+00:00,1530559060365389825,@qb3lk Alhamdulillah gue tatap muka trs pake kertas🙂🙌
2022-05-28 14:34:26+00:00,1530558120115990528,"@CommuterLine Halo PT KAI, tolong lebih ketat lagi, masa saya ibu hamil 7 bulan berdiri, kursi prioritas penuh, kursi biasa sudah pasti, tatap muka tatap mata tidak ada yang peduli, memang harus ditegur keras orang Indonesia ini jadi baiknya kursi prioritas tetap kosong"
2022-05-28 14:20:12+00:00,1530554538037370880,"(Kebetulan gerbang dia keset jadi ditarik pelanpun bakal bunyi keras) juga waktu nutup gerbang pacarku malah dipelototin 🤣
Btw dari awal aku tinggal disini baru 3x tatap muka jadi emang seenggk deket itu sma tetangga ini. Sekarang bapaknya ngegas motor kenceng bangett woi -c"
2022-05-28 14:18:36+00:00,1530554134587637760,Mampusss yg ngawas ruangan gw guru killer semua... Mampusssss😭😭 gmau senin gmau senin... Gmau ulangan tatap muka😭😭😭
2022-05-28 14:08:48+00:00,1530551669406085120,"10 tahun cuma virtual gk pernh tatap muka langsung, dan kapan bisa tatap muka 😅"
2022-05-28 13:56:19+00:00,1530548527922704384,"kemarin pas sempro orang pada ga zoom eh pas aku sempro zoom, orang sidang pada zoom lah aku tatap muka😌 kayanya aku disuruh nyobain perdana terus yok nes bisa yok"
2022-05-28 13:55:08+00:00,1530548227623514113,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/6Fa0Xt2uIn #FestivalKopiTanahAir Puan Peduli Petani"
2022-05-28 13:47:58+00:00,1530546425062297602,"Sabtu. Proses nego tatap muka, sambil ngukur apa yg perlu dibenahin. Semoga deal https://t.co/GAuNxGAeeb https://t.co/axSrc2jCWc"
2022-05-28 13:38:01+00:00,1530543922799587328,"Pernah gak sih kyk kita jarang ketemu sama orang lamaaa Banget!terus sekali nya ketemu tiba² rasa nya kayak canggung banget buat tatap muka nya, udah lama gak liat Jimin kangeenn banget! besok ada jadwal flight perasaan gue jujur gak karuan bgt berdebar² rasanya 🥺"
2022-05-28 13:33:56+00:00,1530542891541487616,malam minggu gue skrg berfaedah lagi yakan karna udah mulai tatap muka seneng bgt bisa ngumpul sharing bareng lagi 😌🥰
2022-05-28 13:08:53+00:00,1530536588438290433,"@KalutSan Jakarta dong, biar tatap muka"
2022-05-28 12:59:13+00:00,1530534156840472576,"Sabtu 28 Mei 2022 PKl 
10.00 Wib sd selesai di 
Warga boro Kalurahan banjarasri  Bhabin Banjarasri Aiptu Endis Triyanto pembinaan dan sosialisasi pungli Sambang dan tatap muka dengan warga  boro banjarasri  menyampaikan agar tidak  melakukan pungli  ikut membrantas aksi pungli. https://t.co/vyL2UzrT7m"
2022-05-28 12:50:13+00:00,1530531891274989569,"Ngerp udah ga mood, fangirling udah ga mood, main game udah ga mood. Tp kadang pengen ngobrol sama orang tanpa tatap muka terlepas dr circle irl 😂 ngapain ya? Hampa juga rasanya"
2022-05-28 12:49:20+00:00,1530531670944002049,"Makin kesini makin sadar kelemahan ku.  Aku ga bisa ngomong di hadapan orang (secara online) ex: rapat online, presentasi, or debat online. Tapi kadang aku ngerasa aku bisa berbicara ekspresif, berani itu ketika offline tatap muka langsung dg banyak orang. Aneh tapi ini lah aku:)"
2022-05-28 12:48:28+00:00,1530531452789477376,"Udah ga berharap lagi ada wisuda, tiba2 org kampus bilang mo ada wisuda pas mulai kuliah tatap muka.hmmm"
2022-05-28 12:36:11+00:00,1530528361885224960,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/dKVkFzMtdr #FestivalKopiTanahAir Puan Peduli Petani"
2022-05-28 12:35:11+00:00,1530528110227394561,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/WHcBlRrdvq #FestivalKopiTanahAir Puan Peduli Petani"
2022-05-28 12:23:51+00:00,1530525256686874625,"@rlgxg Pertama yng harus di lakukan, ketemuan berdua sama pacar, ajak dia ngomong, deketin muka, tatap matanya, lalu bilang ""jancok kon"" (sambil ludahnya agak muncrat"" dikit) 🙂"
2022-05-28 11:39:22+00:00,1530514063436173314,"Deputi Sekjen PBB Amina Mohammed memuji Indonesia yang dinilai berhasil kendalikan COVID-19 sehingga GPDRR 2022 dapat dilaksanakan secara tatap muka langsung. #GPDRR2022 
https://t.co/BZrjczM4X0"
2022-05-28 11:34:58+00:00,1530512954059522049,@hambean_ Bosen ji onlen mulu wkwkwk dosennya mau tatap muka
2022-05-28 11:18:29+00:00,1530508806643363841,"sumpa ini kejadian 2kali ktemu dia lagi, jadi dulu tuh gua pernah ktemu dia ,dia mke mtr si gw lagi itu posisi ny lagi beli somay hiks dia lewat gua liat kan dia juga liat gua saling tatap²pan sumpah gua biasa nya klo di tatap kaya gitu langsung reflek buang muka lah ini engga"
2022-05-28 11:12:19+00:00,1530507256118120448,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/IUC2RoBDP9 #FestivalKopiTanahAir Puan Peduli Petani"
2022-05-28 11:00:07+00:00,1530504184058957824,Dapet diklat terus penyelenggara nya puspa. Untung pjj kalau tatap muka ya lebih asik lagi 🥲
2022-05-28 09:33:37+00:00,1530482414602305537,"Mau diskusi banyak, cmn stiami kelas karyawan nya belom buka untuk tatap muka.

Sedih banget https://t.co/guyrQDceca"
2022-05-28 09:32:45+00:00,1530482196448157696,"Sugeng ambal warsa, Mbah Nun ...

Kangen maiyahan di Kasihan, tatap muka langsung, bergadang yang ada artinya, dari bakda isya sampe jelang subuh. Dulu, jaman Minah masih sma sampe masa kuliah di Jogja.

Kini, hanya bisa maiyahan via youtube ...😇

#69TahunMbahNun"
2022-05-28 09:25:47+00:00,1530480445993132032,"Setiap ketemu atau tatap muka 
Pengen sesekali .
Say "" hai "" atau ga "" apa kabar "" 
Kayanya berat banget ngomong begitu 
Astaga , suka heran padahal udah ikhlas sama kenyataan yang hingga hari ini sebenernya berat .
Tapi yasudahlah"
2022-05-28 09:13:47+00:00,1530477422356881408,Waw Walikota Andi Harun Harapkan Tahun Ini Pembelajaran 100 Persen Tatap Muka Diterapkan di Samarinda https://t.co/2fYo8GA39O #Samarinda #menujupilwali2020 #kalimantantimur #bontang #sangatta #bulungan #malinau #kukar #balikpapan #penajam #ppu #ibukotabaru
2022-05-28 09:08:47+00:00,1530476165374554113,aduh jangan dulu pliss. senin udah tatap muka.
2022-05-28 08:45:18+00:00,1530470257902891008,"Wujudkan Pelayanan Prima
Bapas Jember Tetap Melayani Hingga Akhir Pekan

Sabtu, 28 Mei 2022 - Dalam menjalankan Pelayanan terhadap klien, petugas melaksanakan dengan 2 (dua) cara, yaitu melalui Tatap Muka dan daring Video Call. https://t.co/EHuv0SYrgi"
2022-05-28 08:14:22+00:00,1530462473568104449,"kasian bgt dah anak 2020 ini, dua tahun kuliah ga pernah tatap muka, sekalinya tatap muka malah kebagian kkn di desa orang T_T"
2022-05-28 07:48:03+00:00,1530455848979271681,"Luluskan 1.121 Wisudawan, Rektor Unand : Teruslah Kembangkan Diri, Jangan Sekali-Kali Takut Akan Gagal: Padang (Unand) - Universitas Andalas mewisuda 1.121 lulusan secara tatap muka mulai dari jenjang Diploma, Sarjana, Magister, Spesialis,… https://t.co/nxVWJ9rscb Unand #Unand"
